311,2478,3626,3841,1811,314,810,1365,3578,2851,776,461,2800,1182,2090,3626,314,2387,668,1655,1427,3463,3924,3907,2492,1453,1427,541,3799,497,1173,1811,1976,1982,1693,1626,3696,2492,2792,461,501,1571,1559,3714,3626,1236,2103,3928,1626,1427,1811,950,1171,1145,2492,859,1811,497,3173,3925,3024,2492,2573,3526,2267,856,812,3843,3927,2053,1811,3672,461,1513,1119,3927,1427,1811,3696,2981,461,1502,3290,3626,358,1051,497,527,3927,1900,1811,2053,3658,3626,2431,3526,2268,3926,461,2204,1218,2492,2213,2492,2575,3536,3626,1703,1580,2268,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3463,138,3946,3636,167,2504,1176,1811,1831,110,1930,493,1180,1559,2243,202,1,495,2957,1180,3119,1811,2220,203,3946,3454,917,3914,2313,501,1535,462,1674,3503,3836,1208,1559,3702,2492,2228,880,2605,3946,1693,281,3884,2492,1930,497,1180,1429,3946,3454,1127,177,1930,503,3946,1427,1811,1158,461,1178,3581,501,3836,439,1268,2972,2492,2261,3581,2824,1621,3838,3581,3612,967,3946,3420,1427,1811,2313,497,1151,1798,3572,1182,461,2186,3836,1938,1936,461,1940,497,1183,3946,3420,1427,1811,3497,1151,442,1798,3572,1182,461,2186,2492,736,501,3728,1937,3120,3861,2474,751,853,1548,3946,914,369,1811,1937,499,3818,2984,1150,461,1180,3728,1937,3120,3861,2474,751,853,1550,1080,461,3349,3946,3849,3812,1811,706,3526,1368,461,1835,558,3946,1281,2773,3298,3836,3420,1546,1811,1939,3551,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2807,439,497,1173,3836,181,3884,2492,1428,3820,1943,2626,3643,1561,3551,1431,1811,1178,3799,501,3728,1002,703,461,2573,2077,1560,1317,3551,3141,314,2695,3626,1442,2393,2736,461,769,1811,439,1867,461,1026,3793,1048,1811,2386,1655,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,776,2474,3626,1403,461,342,978,2053,1653,461,1029,1858,2431,1780,3626,3472,727,461,3361,3581,2560,1653,461,1183,3462,2492,2800,1427,280,3884,2492,1427,1811,3581,531,2492,3832,2671,3832,794,461,1937,497,1183,3938,1427,1811,493,1180,1535,3832,2670,294,461,3832,302,3938,1427,1811,493,1180,1535,3832,794,461,3832,2314,3938,1427,1811,493,1180,1535,1932,3938,1427,1811,1657,1182,2471,2564,1150,461,2816,3544,3938,1427,1811,1084,1150,3728,3340,3171,2546,169,461,3349,3938,2739,1427,1811,3795,3177,1183,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,776,2474,3626,3841,1811,915,461,2800,1365,3817,1768,766,1282,3730,2393,452,1916,461,3281,1180,3258,3626,342,1162,3294,2807,3938,3848,541,3539,2085,1811,2505,1135,404,3281,2867,2169,1693,537,297,3884,2492,1429,1052,3848,568,829,3220,1811,1031,3458,2860,3938,3812,3757,3836,2572,1149,3647,2117,461,3647,786,1523,1602,3938,3844,1811,401,461,3789,2824,1180,2322,3938,3844,568,829,2144,1811,326,1190,3938,428,1265,3626,2091,2431,3591,461,3511,3707,2431,809,3938,439,1359,461,1431,3526,2705,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,776,2478,3626,3841,1683,461,1614,3581,674,3626,1653,2492,2393,903,461,426,3626,3511,1862,3626,2091,461,2487,2407,3258,1535,2393,2006,2735,3578,1705,1535,717,2576,3581,1565,2581,3626,3581,903,2505,1949,2729,1655,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3493,3938,917,620,1811,1295,1334,1559,1832,1876,2492,3554,3040,1811,2243,201,3938,298,3884,2492,3281,2792,1180,1427,3908,1173,461,314,3135,1358,3938,2886,2093,2492,2431,3548,461,3582,503,3938,2806,1811,1080,3425,414,461,1150,2639,3938,2806,1811,1972,3211,3110,1386,461,1552,2121,3333,1712,3938,2806,3836,2130,727,2781,1024,2492,3765,461,1686,496,461,648,2304,2568,937,64,2130,1559,3104,63,3938,1496,2631,497,3,3623,3916,1316,2492,2578,1090,1535,1080,2842,1811,314,840,650,3394,1471,3938,2857,2986,2602,1811,1912,947,3858,538,1535,3538,3808,461,1496,1923,1203,1811,1303,3938,1438,1811,532,2945,3626,931,3138,553,2309,3134,1150,461,3405,3599,2324,674,2743,2130,1685,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,776,2474,138,3946,3827,3626,3841,541,314,2049,2703,1811,810,1,1026,1365,461,3626,657,3453,3281,1333,3946,3626,982,3603,3581,347,3258,3626,3581,903,461,1651,424,3836,3581,2556,2800,1427,138,1692,3639,261,3884,2492,1427,1811,1262,1227,461,1052,3848,2505,1752,1041,471,1979,461,2018,568,1682,1899,2095,2868,2167,2859,541,314,2085,2814,1752,1041,1979,1427,3908,223,3886,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2478,3141,314,1080,446,2727,3836,3890,2554,3734,451,3592,461,2959,1438,3626,1703,3581,2554,927,1955,2155,3562,1623,1427,3463,2470,513,223,3884,2492,1427,1811,1080,453,1228,1817,1537,145,2748,455,3774,461,1080,877,3843,2470,2585,280,3884,2492,1427,1811,1949,1817,1080,453,461,3799,1183,2470,1692,3724,451,2068,2121,2890,145,3071,145,2869,461,3774,3633,2121,3331,3507,461,3358,426,1692,1626,2053,2505,2539,3383,461,2940,3542,3724,1535,1537,1811,2921,223,3886,2470,1080,2305,1427,3836,848,3542,2121,1713,461,2449,1713,59,2251,2470,1454,3844,2505,501,3728,547,744,3343,1979,461,2573,3548,1535,223,3884,1859,2470,1227,2053,2492,680,3015,645,461,1324,3132,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,3463,337,2297,2101,3281,1334,2201,3836,1291,2712,3884,2492,1453,1427,1811,1180,2532,3281,1335,2824,461,3526,2195,3838,3742,3552,1843,3455,1686,2,1638,1,536,3558,3281,1086,1109,2087,2492,2530,1862,2492,2559,2492,3744,3252,461,3103,3008,2801,2924,1535,3512,2505,2189,1863,362,3626,2906,814,1368,461,2991,2307,1032,1944,3626,1349,707,2123,3452,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
