0,0,0,7345,0,3183,0,7363,0,0,3784,6344,7134,2718,804,1479,2173,6247,4828,1424,1018,4718,1946,3063,6344,804,3486,1277,2525,2239,5915,7444,7374,3818,2266,2239,1124,6987,1073,1935,2718,2901,0,2573,2494,6581,3818,4695,1018,1078,2421,2408,6650,6344,0,3081,7448,2494,2239,2718,1668,0,1900,3818,1565,2718,1073,5605,7445,5215,3818,4015,6114,3284,1562,1483,7136,7447,3004,2718,6503,1018,2346,0,7447,2239,2718,6581,5156,1018,2333,0,6344,877,1785,1073,1110,7447,2819,2718,3004,6456,6344,3628,6114,3285,7446,1018,3210,1995,3818,3218,3818,4024,6126,6344,2587,2433,3285,5691,5629,6388,2681,5052,1073,1935,366,2064,2679,0,5606,7028,1073,5603,499,7028,4483,5604,2672,2641,5604,7011,5605,5490,1526,192,6797,6369,5966,4021,4523,5186,1531,5715,5186,1533,3039,2898,5625,0,2950,1818,5873,1018,960,1371,1257,5783,1257,3111,1254,0,1466,7366,1469,2897,4744,315,728,4718,0,693,7276,3957,2742,4899,3152,2408,3737,650,7377,6309,1832,2672,2742,4898,3151,0,2408,2966,638,7377,3737,653,0,4781,0,0,0,5586,5723,2138,7340,650,7377,6309,1831,7134,1906,7443,7148,1124,4140,3818,0,6987,6376,6120,302,0,1018,1349,0,7443,1914,5735,2375,4280,2381,4762,2718,0,7443,1914,6555,2421,3097,0,0,2375,4280,2381,1907,3348,7443,4829,4456,358,3818,1651,2375,3628,4773,1018,1349,0,2375,0,7445,5212,2375,4229,1941,4280,0,7443,823,6344,1799,6555,3818,0,0,4796,3818,2381,0,7443,823,6344,5414,1800,2386,1018,2798,7118,2233,5540,3095,7449,0,796,2950,2897,1576,2375,0,7443,3957,1993,1544,5611,2801,7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,3020,5674,0,5735,1106,0,5915,522,7487,6390,555,3844,1940,2718,2746,436,2853,1068,1944,2408,3259,620,31,1071,5122,1944,5493,2718,3227,621,7487,5904,1632,7428,3340,1078,2375,1020,0,6038,7118,1976,2408,6600,3818,0,1583,4131,7487,2573,0,7276,3818,2853,1073,1944,2242,7487,5904,1880,0,2853,1080,7487,2239,2718,1918,1018,1942,6251,1078,7118,996,0,0,3818,3278,6251,4762,2488,7120,6251,6310,1686,7487,5868,2239,2718,3340,1073,1909,2708,6223,1946,1018,3189,7118,2860,2858,1018,0,1073,1947,7487,5868,2239,2718,6027,1909,1001,2708,6223,1946,1018,3189,3818,1365,1078,6688,2859,5496,7204,3779,1381,1560,2392,7487,0,0,2718,2859,1075,7054,5159,1907,1018,1944,6688,2859,5496,7204,3779,1381,1560,0,1818,1018,5788,7487,7151,7035,2718,1327,6114,2179,1018,2748,0,7487,2079,4660,5739,7118,5868,2390,2718,0,6154,1196,31,0,522,7487,2718,6251,0,0,2205,6251,0,1068,2570,1266,0,4025,3818,539,3322,1070,5127,853,3818,6251,1424,0,2661,6959,4140,3818,6247,6120,7487,5126,6129,5615,1281,0,1194,0,7487,1084,1370,3421,0,2942,429,6806,4606,5126,6129,5616,2375,4762,2774,31,2375,3245,6251,1765,1843,7487,1084,1370,3421,0,0,0,6806,4606,5126,2482,2375,3245,6251,3384,1765,1365,1843,7487,1084,1370,3421,0,0,0,5126,6129,5616,2375,3494,7136,7487,1084,1370,3421,4555,4202,0,5126,2482,2375,5732,1918,31,2375,2530,6251,6544,1250,6114,2375,5732,2709,6134,5699,522,3036,3782,2897,3340,6148,0,2833,6158,1133,2636,7232,2905,6987,5603,0,0,3340,1073,1821,0,1821,5607,5783,0,32,31,620,0,6555,6376,7205,1354,5748,5344,6927,7134,2243,522,0,5723,4899,3151,2659,0,5586,5723,1935,31,4695,4061,3737,634,522,4593,7487,5184,2375,7060,3092,1808,2375,0,6403,2858,1073,1944,31,5119,2718,3230,7487,5184,2375,1942,1073,1124,4238,1530,0,1089,2408,1095,31,0,6344,1096,7487,1850,31,6222,3818,1934,1073,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3162,4324,796,0,529,2104,0,4729,996,1073,1935,7118,581,7276,3818,2241,7059,2864,4175,6409,2411,6154,2244,2718,1942,6987,1078,6688,1726,1326,1018,4015,3044,2410,2125,6154,5551,804,4405,6344,2254,3494,4528,1018,1409,2718,996,2782,1018,1754,6968,0,2718,3485,2525,2075,620,522,634,4475,2144,1586,1211,197,5452,1018,0,7118,804,1472,3818,0,613,522,620,6876,2630,5521,0,568,7118,0,5695,2411,1218,5058,4409,7140,4015,4405,2636,1776,2906,2948,1028,1323,2897,3506,3957,7094,3111,1726,1326,7134,2239,1726,5723,2742,4898,3149,1911,5244,1148,5723,2138,5672,634,1073,1935,2718,1726,1453,3818,2218,4773,1168,3198,4483,2375,6956,3481,1904,6344,1933,996,1075,7054,2122,6251,0,2718,6956,3481,6344,3196,6252,1168,992,1958,1365,6598,6148,6675,2636,1776,2906,1028,1324,2432,1490,1331,2898,6987,5614,5180,5184,2375,1942,6251,6678,2824,2375,6251,1076,1982,1978,4673,2375,3541,1597,1241,298,1904,6344,1177,6251,869,3818,4681,6251,1978,3818,0,1284,6251,3558,843,0,1018,3125,1244,843,0,6148,6675,2636,1776,2906,1331,2898,6987,5614,5180,5184,2375,1942,1982,4210,5842,4209,3365,1018,2392,2375,1751,2044,5141,1250,3850,1073,3792,1341,6180,0,898,4484,1904,6251,4880,3818,6251,1408,1073,2864,6344,4823,6251,1797,6678,0,7118,804,5675,6996,7052,6251,6678,898,1814,1365,3818,2222,1018,0,1403,1263,4261,6148,6675,2636,1776,2906,1593,1679,3056,1679,1331,6987,5615,5180,5184,2375,1942,6251,2799,4483,6688,4932,2395,4673,1640,3089,1904,4221,2864,996,1073,2392,1353,3850,6390,3818,1726,2375,2044,4673,3201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,3818,727,0,3554,0,0,1424,3779,6344,2216,1018,851,1702,3004,2524,1018,1757,0,3628,2684,6344,5941,1353,1018,0,6251,3984,2524,1018,1947,5914,3818,4718,2239,738,7276,3818,2239,2718,6251,1113,3818,7091,4325,7091,1450,1018,2859,1073,1947,7478,2239,2718,1068,1944,2375,7091,4324,0,1018,7091,0,7478,2239,2718,1068,1944,2375,7091,1450,1018,7091,3342,7478,2239,2718,1068,1944,2375,2855,7478,2239,2718,2527,1946,3775,3989,1907,1018,4750,6144,7478,2239,2718,1821,1907,6688,5783,5604,3957,557,1018,5788,7478,4540,2239,2718,6976,5611,1947,5691,5914,6376,6861,5884,640,636,628,622,7203,0,4750,3036,1373,3779,1371,3316,6161,527,1614,2392,0,5290,7091,4324,0,1018,7091,0,7091,3340,740,2853,0,1821,5783,5604,3957,558,5786,7134,2239,7478,0,0,1239,2408,2969,638,6344,6309,1830,7478,3736,0,1239,2408,2969,634,6344,2969,638,0,581,3818,727,7478,3803,6498,2408,2894,624,6344,3259,634,1926,3818,4762,2610,4771,534,3531,796,2580,31,2483,5244,796,5792,6021,1003,2037,796,1098,650,6344,2966,653,2178,7204,3779,1381,2853,1906,2580,31,2483,2864,804,3340,1250,5649,1073,7052,6678,1403,4875,7066,5042,3818,4707,2375,0,1423,2550,1423,0,0,31,0,7039,1018,4280,0,5248,31,5179,7478,1944,31,6114,2556,4771,581,3531,796,6190,0,3203,5244,796,5792,6021,1003,2037,796,3224,644,6344,5596,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,894,2988,2104,0,7327,3343,0,0,1424,3779,6344,7134,2718,1629,1018,4718,2173,7052,2661,1403,2080,6696,3494,1009,2836,1018,5723,1944,5695,6344,851,1921,5737,4729,7478,7148,1124,6134,3058,2718,3850,1888,931,5723,4898,3153,2573,1117,770,7276,3818,2242,1786,7148,1154,1530,5656,2718,1762,0,4870,7478,7035,6795,7118,4014,0,6424,3094,1018,6424,1436,2360,2462,7478,7140,2718,929,1018,6962,4762,1944,3351,7478,7140,1154,1530,3127,2718,0,0,7478,981,2054,6344,3065,3628,6266,1018,6070,6623,3628,1478,7478,996,2168,1018,2244,6114,4425,6134,5695,4626,5691,1727,2897,5524,5695,0,517,7231,517,7258,517,7255,517,6987,5615,517,5624,517,2960,1821,3957,2397,5779,2593,1073,5607,7011,2678,2064,6376,5715,6555,1530,6797,5964,2239,3974,18,1853,638,522,6309,4593,3850,1888,931,4899,3152,517,4866,517,3176,4762,5,0,6309,4593,6331,0,3320,1530,1762,0,517,4866,5244,5793,5723,1935,2173,1727,2898,2933,7231,517,3958,2064,517,5964,1906,526,6272,2864,3320,4762,7052,3842,3073,6021,3574,6344,1263,0,2718,2899,0,1788,6875,3421,894,2988,581,5179,7478,4235,3198,7478,1751,2974,6214,1433,7478,1566,7478,4229,1562,5212,7478,5169,1867,7478,2556,4700,1018,6545,5122,4978,3974,16,3810,0,638,0,1960,1608,517,2538,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1122,3020,0,4466,0,5862,0,1501,522,0,0,796,0,3340,3669,796,37,0,0,0,2103,2676,796,0,0,1424,3784,6344,7134,2563,1018,2477,6251,1281,6344,2524,3818,3494,1617,1018,979,6344,6070,2775,6344,3065,1018,3795,3567,5695,2375,3494,2934,4511,6247,2590,2375,1340,4025,6251,2415,4039,6344,6251,1617,3850,2873,4504,2525,828,4731,2078,4938,2795,7271,3818,4172,4245,529,1472,1204,7377,2762,6161,4988,2144,1583,650,0,1456,1311,3818,5524,2075,172,568,5317,5444,1018,2972,1583,631,0,1456,1311,3818,5524,2075,173,5317,5444,1018,2972,1583,624,783,5723,5699,0,31,0,871,1468,7495,1469,1370,6600,3818,1396,7118,7419,0,2718,1365,2151,1464,6741,203,3818,2200,3078,0,7495,1469,1124,2672,1840,828,0,1840,1821,1073,2430,7495,2661,2572,7125,6283,1566,1628,2718,6527,1958,3541,3078,6003,3770,6527,2718,5231,2144,1583,2873,1893,80,31,646,3770,4015,2718,5370,5231,2144,1583,1774,1893,79,7495,2661,2572,4603,4119,3850,2,2204,6688,3627,3623,2718,0,2893,1585,4750,3036,3008,796,2898,1371,1018,1377,5058,796,3958,1840,4086,796,3423,3831,2410,2125,6376,796,2065,0,184,1453,0,6861,1254,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,6875,894,0,6178,514,0,7,0,3595,5003,0,2104,0,4034,0,5233,0,1234,0,6014,7478,1632,1211,2718,2099,2144,2408,2747,2793,3818,6163,5255,2718,3259,619,7478,771,7276,3818,5723,4695,1944,2239,7377,1935,1018,804,5540,0,7478,4968,3067,3818,3628,6148,1018,6252,1080,7478,4728,2718,1818,5874,959,1018,1907,4199,7478,4728,2718,2898,5643,5474,2195,1018,2397,3097,5779,2595,7478,4728,7118,3111,1353,4671,1752,3818,6839,1018,2565,0,1018,0,3327,3999,1651,0,3111,2408,5464,0,7478,2323,4186,1073,49,6333,7431,0,3818,4035,0,2375,1818,4805,2718,804,1544,1250,5843,0,7478,4854,5161,4121,2718,2832,0,7172,1120,2375,6129,7026,1018,2323,0,0,2718,0,7478,2249,2718,1114,5116,6344,1647,5545,0,0,5534,1907,1018,5852,6282,3353,1281,4545,3111,0,2117,5914,1617,3531,0,2408,6344,2109,386,5541,1148,4630,5723,2143,1944,3259,627,4593,2672,2742,5723,3024,5723,2143,1944,2966,616,3259,627,2078,4938,1215,3818,6161,0,2145,2408,2747,2793,3818,6161,5257,1474,0,322,5432,3818,551,7275,616,4718,1018,6134,2249,5723,1907,1018,4695,1944,1154,5280,7478,5868,2718,2897,1018,3775,3989,4751,6591,6223,5643,5474,1018,2064,4407,7478,7148,2239,2718,5474,3036,3097,4912,0,7478,7148,2239,2718,6987,1250,3036,1018,2397,2961,2906,1323,2195,7478,7140,2267,3850,6251,3999,0,3111,1357,4672,7478,7170,3818,5723,1907,2000,6214,1431,5217,1562,5216,2195,1337,4762,1926,386,5539,1175,3203,1018,5280,1818,4805,3205,5280,2996,3204,5586,5723,1935,2375,5280,5538,1175,3203,0,260,0,4598,5280,5538,2864,804,3111,1250,1072,487,3168,1018,2867,2375,2566,6247,4828,2563,1018,5721,6353,1250,3450,2285,1175,2375,0,6987,5608,5002,6912,1536,2195,522,1914,1018,2710,804,261,0,4180,3269,2375,1883,6270,4165,6633,6344,6251,4697,522,5184,2375,6484,1018,2346,1791,5137,1350,2718,0,1124,804,4140,3818,6251,1450,6120,5723,1935,2375,386,1818,4805,3203,0,260,0,3111,1250,1072,487,3168,1018,2867,2375,2566,6247,4828,2996,3198,444,1018,0,0,2375,6746,5864,1018,6533,1018,6355,208,1421,0,2196,5737,522,1914,1018,2710,804,3111,1252,5643,1250,1593,3101,2821,7118,2897,1154,2879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,6875,813,4070,0,1208,355,1961,2718,910,0,3340,522,514,0,0,2051,522,0,0,1424,3779,522,7487,7077,6344,7134,1124,804,2996,4423,2718,1479,31,1754,2173,1018,6344,1265,5903,5723,2141,7487,6344,1704,6292,6251,858,5695,6344,6251,1617,1018,2522,976,7118,6251,3977,4718,2239,522,2572,6401,712,7276,3818,2239,2718,2050,2006,1018,1786,7148,3850,2640,1776,1028,2905,1018,2947,1154,2562,2816,3069,4899,3152,4866,1124,804,3058,4746,2640,1776,2905,2239,7377,670,7279,5248,1018,5178,522,1124,3058,4744,3494,5244,2864,6344,7377,7478,1016,5156,1018,1942,1254,5870,2375,804,4768,7478,2687,6251,5225,6194,1018,4423,2375,1944,4881,7478,5653,1282,1599,6409,6251,4762,1370,4892,2269,2088,7478,4823,3567,6134,5939,6344,6114,3284,7051,0,7478,1142,6093,6344,2972,4748,1018,1661,4762,5763,6450,7478,7148,5671,3850,3467,4777,7478,2255,3628,6380,2392,3956,1050,3228,6629,7134,2239,522,7487,2562,2816,3069,4899,3152,4866,7377,1786,7148,1124,3058,4744,5672,1098,644,6344,6309,1832,7148,3850,2640,1776,1028,2948,2906,865,0,2350,1773,7232,1018,0,7487,2562,3004,4707,4899,3152,4866,7377,7140,1124,5586,4744,2408,1173,631,6344,2895,649,7487,0,3628,3272,4899,3152,4866,7377,7140,1124,3465,4744,2408,3742,627,6344,1173,633,7487,6649,3069,5735,4899,3152,4866,7377,7140,1124,2350,4744,2408,2966,620,6344,3812,629,0,0,6134,4938,1727,4750,5695,2640,1776,2906,865,676,865,588,3008,2905,2392,1026,2953,2947,3008,1775,2392,1324,3075,3008,2350,2678,905,2350,1773,0,0,0,1638,5817,0,0,3008,3120,0,3121,2465,3069,3121,6649,3120,4015,3036,3008,1381,1377,2075,4729,2212,6609,7271,3818,4172,4239,1520,529,2503,1961,2718,911,1648,0,1382,2307,620,522,1202,2503,1208,4700,5648,6600,3259,613,0,28,2341,1520,2544,3010,1311,3227,599,0,28,5523,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,3338,0,0,3784,5551,804,1818,1003,4500,7118,7290,3974,6700,1008,6268,1018,5124,2249,6344,2587,6251,3974,0,2879,3140,6204,2490,2239,5915,3770,0,670,7276,3818,2239,2718,1818,1010,2007,2734,2378,529,4571,1011,6863,1018,1818,1580,7136,3770,4047,738,7276,3818,2239,2718,2873,2734,1818,1010,1018,6987,1947,3770,2572,6675,1008,3036,3097,4978,529,5398,529,4910,1018,6863,6376,3097,5776,6048,1018,0,979,2572,2494,3004,3850,3943,5830,1018,5111,6142,6675,2375,2378,2718,5074,670,7279,3770,1818,3328,2239,7118,1552,6142,3097,2597,1018,3700,2597,0,0,3770,2267,7140,3850,1078,6688,1133,1373,5784,2905,1018,4015,6148,2375,670,7276,0,3770,2006,3004,3818,0,5203,1242,1018,2131,5532,4940,3770,3869,7271,2230,4741,2718,1818,5452,2408,2747,5444,3818,1366,0,3770,1207,2718,1647,5452,2408,5022,6604,0,2718,626,3770,568,2408,0,5447,5022,919,6344,5056,1311,3770,561,2408,0,4849,5447,5023,919,6344,5056,1311,3770,1254,3818,1242,0,1464,1018,1254,3818,4211,1465,3770,1469,2718,4978,2408,0,1018,6051,2408,0,4718,2243,3770,1786,7148,7118,5392,2481,0,2537,1124,1818,1010,1148,2408,2304,7394,2718,2845,1018,2131,2008,3770,7140,7118,2342,2742,4899,3151,3693,1124,1003,2408,3804,7393,6344,0,644,2718,0,2008,3770,7140,7118,0,6148,4899,3151,3693,1124,5723,2138,2375,572,3380,1018,7118,0,5722,5736,3693,2375,536,7274,6134,5699,3036,796,4912,4984,1373,6757,2907,5058,796,5783,5603,1018,0,3004,3818,0,1818,1010,6376,796,5399,6050,5776,0,2217,7230,0,0,2006,796,0,0,1294,1819,3942,7134,2239,5392,0,5586,1003,0,1831,6331,796,3303,0,2378,6530,796,6310,5599,2378,31,4568,7327,3816,7377,0,572,2173,796,6050,4912,5799,0,5783,5605,1904,796,6272,2732,4568,3818,6251,0,3850,4374,2375,0,5134,1830,1018,2378,3818,3303,2285,6688,5111,1018,979,4567,2360,5050,2375,3639,7271,6688,5111,6142,31,1103,3349,2375,5523,3051,0,2873,2732,804,1816,1073,2864,6344,5653,1818,0,4569,6746,6867,6344,5653,6746,6480,2718,1818,207,2718,6049,5180,796,7478,2254,1818,0,1493,4918,4438,1018,1328,4437,2375,3710,2687,6480,1018,5516,2694,1050,6458,5153,2375,3195,2873,3141,3709,7478,1749,6746,5111,3356,2718,2216,1018,2687,1281,0,3349,1370,1496,0,4437,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,1017,0,4301,0,275,0,363,2104,0,31,0,5915,840,0,3078,5723,2144,3203,7118,0,4446,7276,3818,2266,2239,2718,1944,3924,5723,2146,4762,1018,6114,3198,7120,6746,6161,2753,5905,2565,35,2509,31,0,6181,5723,1823,0,3060,3818,3922,2775,3818,3982,3818,6748,5689,1018,0,5195,4720,5080,2375,6073,3850,3192,0,880,6344,5049,1486,2179,1018,5169,3333,1765,2869,6344,2162,0,3101,5902,1727,5699,1944,3923,0,0,1359,1018,5119,3198,5723,1946,6376,1018,1182,6114,1358,3292,1018,6444,3063,3836,6114,1483,3198,4762,3198,2856,1168,1018,1638,0,1944,3305,3619,1018,6021,898,6134,5699,7478,4750,3039,4272,4912,2898,0,1381,6105,5644,1136,7478,0,6388,4250,2473,0,5898,1806,3254,0,1043,2921,7478,6388,2930,0,0,1498,4452,1559,2064,7478,0,6388,1500,4873,7478,6987,6169,4340,2906,0,2961,5623,1053,6359,7478,6987,2396,1985,0,7478,4003,3112,7094,0,7478,5058,3506,3957,7478,6021,1018,3614,0,5868,6581,3818,3619,1651,1018,4810,7478,1576,6388,7074,7008,2239,2612,3767,0,4866,1944,1453,215,631,6344,6309,1831,5247,3205,6021,5723,3210,3467,2481,6123,6247,1112,4140,3818,2481,3767,1368,0,31,6176,127,4625,7148,2718,2044,2173,6247,2864,0,6344,1691,1365,0,31,1020,0,0,0,1722,7118,0,5863,2144,6123,4829,5960,1944,3923,0,5457,4468,0,5119,31,3384,1636,1562,2801,4674,7144,1018,1183,5728,6581,3818,5723,1944,3092,1809,6214,2023,1946,1702,2801,1018,1702,1886,5179,3210,1944,3925,6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
